baseMean	log2FoldChange	lfcSE	pvalue	padj
NPBWR1	24.5952197173045	0.0280154517157974	0.107708738204842	0.395280824928988	0.726076096143904
NPC1	410.57970274703	0.094176139040677	0.107584719274758	0.140473389390077	0.502446176504876
NPC2	158.401676488808	0.0365209479305046	0.0941966989297666	0.487512527152675	0.780623999074681
NPDC1	536.440662889519	-0.062799130677399	0.103949086621695	0.262956689413064	0.625927628241825
NPEPL1	45.663134146926	0.0066173049487783	0.0995143108334576	0.869402403566933	0.954030235663831
NPEPPS	1741.18139211187	0.00787445180479186	0.058655872980627	0.867781594810796	0.953768315136308
NPHP1	61.9683761871443	-0.0315388163266329	0.103427823287185	0.460297806810197	0.763652088629838
NPHP3	17.8249715040622	-0.0347636000865799	0.112420943262724	0.217971956060758	0.590227918407948
NPHP4	220.17896160499	0.0749243672949839	0.108270641107569	0.226715523246439	0.599310336535668
NPIPA1	35.5155236588992	-0.0109716481862832	0.102034850475842	0.758938094497151	0.914133743726072
NPIPA5	10.3418324401853	-0.00929790462875015	0.106981636967808	0.638858517971909	NA
NPIPB3	32.3697673219539	0.0169944667273792	0.103985946199651	0.61806020408787	0.853455507787791
NPIPB5	43.733256334722	0.00402249905784193	0.101380687661167	0.91267329661073	0.972044483158928
NPL	56.8786939813251	-0.0604051019709173	0.117641276611247	0.192829494005911	0.562498586728136
NPLOC4	4024.80583931454	-0.00289086642919385	0.0560966633168068	0.931135357233768	0.976015732168075
NPM1	17380.3244465018	-0.238328989075033	0.143935118360678	0.00933762912317378	0.148398755393443
NPM3	1519.11559967385	-0.0994820838280672	0.131354466058047	0.0965369150853352	0.438851765281672
NPNT	18.4757392758913	-0.0267247209945854	0.109223587129719	0.331787155307999	0.687751310155671
NPR1	30.1891810800168	0.00748182954266638	0.102663728797831	0.829244448671481	0.941961115631011
NPRL2	271.614136877489	-0.0902767246978766	0.111124962120063	0.14802050687137	0.512539217195464
NPRL3	932.508482119283	-0.0573546989659948	0.0705527541883715	0.29522404958017	0.65566016484336
NPTN	928.058488534273	-0.0674526833996036	0.0774349494491729	0.238924046123817	0.607706654898128
NPTX2	2826.04407470937	0.626948001488116	0.0755203177793534	6.54534332659994e-18	5.32463679618905e-15
NPTXR	3142.77114416388	0.681048830137538	0.109641007897616	2.98502897052813e-11	7.92921164906004e-09
NPW	4186.48565615198	-0.371941352317809	0.200493876275642	0.0030064669303821	0.0695065249837537
NPY1R	1339.56672586681	0.614030290311586	0.0825215824573962	6.19933156411878e-15	3.2276199855428e-12
NPY5R	60.4234595821131	0.677376754393924	0.244285712363824	0.000234877740373427	0.00964406520094804
NQO1	693.258268976782	-0.0686548229223699	0.0868929661672421	0.245481863689813	0.613869728681384
NQO2	874.826361771144	-0.00649048905463702	0.080339055566798	0.907366372732917	0.969406439174014
NR0B1	4386.58264386648	0.059596242136256	0.0883066101920931	0.305276117416091	0.663794511240869
NR1D1	112.804550754914	0.0230160456253429	0.0974694246901547	0.620958059392045	0.855007944678606
NR1D2	154.507413611409	0.0528991389812605	0.0973862199304915	0.341748673260473	0.695466030512557
NR1H2	366.017182626071	-0.013517042547829	0.0785807010384645	0.802550754447651	0.93085017108275
NR1H3	87.3456337128907	-0.00913470393393494	0.0962607301406373	0.838093240263444	0.943979025205
NR1I3	87.2840174985031	-0.0230251534518261	0.0977280248708583	0.62743903331167	0.858302307680998
NR2C1	260.810009829336	-0.017651204593423	0.0846251426490532	0.740933906162603	0.90587974099309
NR2C2	596.484808678717	0.108460702914625	0.136729495277606	0.0915560951193625	0.430618469561023
NR2C2AP	454.98242417745	-0.105036839639328	0.131838006874797	0.10006100503801	0.444126234415473
NR2E1	28.3217959472652	0.00969911328386028	0.102995375768704	0.773399651635203	0.918347419520109
NR2F1	120.146080644411	-0.108658364880948	0.146093928865103	0.0825682477491986	0.413740978482134
NR2F1-AS1	13.6934508258938	-0.00210348750226993	0.105377349070136	0.930041360896871	0.976015732168075
NR2F2	1390.44143373317	-0.065121763066385	0.0743847926558609	0.247500945843399	0.614579524016233
NR2F6	1215.290994666	-0.120498102003402	0.102776711268473	0.0726471876965545	0.392782046467072
NR3C1	208.666177232796	-0.00123383007252303	0.0897989878387377	0.974979352572003	0.991478032821765
NR4A1	189.353245732881	0.0153620216379534	0.0879210564796387	0.769145490804391	0.916944285428646
NR4A2	15.5864702318941	0.040229813960571	0.116213249968232	0.11533242661014	0.466699436572502
NR4A3	16.5529826337429	0.0191459968927635	0.107272920825743	0.470917088732038	0.771442270919141
NR6A1	94.2922478393794	0.143821490800678	0.197889008246926	0.0402034334685696	0.302653493364316
NRARP	302.397571635567	-0.0363793873489144	0.0913173792210417	0.499386103267575	0.785408619303448
NRAS	2938.98557157499	0.133437640165994	0.0656597866820926	0.0149552222181264	0.190956288453969
NRBF2	398.793163676668	0.0125712963325255	0.0833628021442663	0.81453905533636	0.936741504175478
NRBP1	947.815371117078	0.0219021294035877	0.0702971404234208	0.679331239023496	0.882188507146545
NRBP2	28.2254105726708	0.638679492227379	0.47895126213338	0.00418876617181931	0.0892323739646483
NRCAM	82.5862209138184	-0.0674915432474272	0.119005146669566	0.180679620658392	0.550211379615903
NRD1	6616.58892451754	-0.000941744407811	0.0657995949314511	0.972747151254525	0.991052044316549
NRDE2	182.718245869291	0.0557792763670258	0.0970140424525765	0.322426797237556	0.680841530312139
NREP	337.284514604651	-0.00170711276122485	0.0791834495257739	0.97335083759605	0.991084590200016
NRF1	314.369824703535	0.00370378044970545	0.0836743965396834	0.941024496641759	0.979025121399146
NRG1	464.167446977465	0.053584259817207	0.0908688772458144	0.349513940483715	0.699724872894059
NRG1-IT1	34.6941178976938	0.0346506346978884	0.109968473268868	0.30980142023965	0.66783293902605
NRG2	39.4829653585719	-0.010596683900201	0.100947681285556	0.780143096273434	0.9208300400051
NRG4	21.9379452379047	0.0233108574898891	0.106982084737921	0.448976488102873	0.756391142783716
NRGN	1282.84190755893	0.0109276979761935	0.0828181656450365	0.838316987250325	0.944040060069999
NRIP1	249.231106389556	-0.00532654989943903	0.0910032952989199	0.912861817252996	0.972086182881862
NRIP2	15.0301404565319	-0.00260756583489632	0.105036320063663	0.919261976453226	0.973170796720229
NRIP3	26.990796490425	0.0359494438781487	0.110474220828515	0.295207261431727	0.65566016484336
NRL	12.6733600682141	0.013226373351837	0.106614346694237	0.583785109240681	NA
NRM	121.825973218785	0.0201267406651691	0.0950158213616759	0.677117585935287	0.881394218366109
NRN1	1803.90573879146	0.10260208746079	0.0955806508990233	0.110584620780232	0.460303621386471
NRP1	249.336189835647	0.31239460850588	0.142602903296705	0.00211949484792764	0.0535676600788858
NRSN2	802.108293140711	0.0267576345526276	0.0724407187338356	0.622914360249693	0.856195033268581
NRSN2-AS1	46.6476167461689	0.0082318943383381	0.101917471450508	0.817766736900861	0.938218233759895
NRTN	57.391159725737	-0.0122389697837683	0.103756371522049	0.704169406413719	0.891423547692351
NS3BP	36.41326692314	0.0332534495665993	0.107911074818695	0.367881984525345	0.713933488978962
NSA2	1264.97931558894	-0.130819700487347	0.109340320008819	0.0597501749885253	0.365718426021219
NSD1	1460.153246793	0.0945369647538384	0.122833663765653	0.126570125145387	0.48179586287578
NSDHL	500.218731522392	0.0158458779101122	0.0744745872186649	0.770703426316071	0.917792845098809
NSF	757.159328624451	-0.0246766295594835	0.07494240319998	0.650706853239244	0.870556771814002
NSFL1C	1072.54386469546	-0.0110781986423179	0.0650225782805908	0.830630645097359	0.942115377025551
NSG1	64.9537733230253	-0.046135431051077	0.109047831782969	0.303259834908444	0.661833983125607
NSL1	666.893243731523	0.00170758522766705	0.0736205647229406	0.976160377860833	0.991719638240211
NSMAF	425.673135177731	0.0138952287382445	0.0838228042442999	0.79591664442185	0.928565947748892
NSMCE1	390.392867862859	-0.13228028806929	0.159076311471349	0.0587189358225638	0.363081077751302
NSMCE2	771.446584990833	-0.0196585084187506	0.0840822007814528	0.714811112060117	0.895417797064956
NSMCE4A	333.548288401145	-0.113955847902506	0.143169408205161	0.0819280492568412	0.412951476133641
NSMF	1025.42512380939	-0.105343960723289	0.0915446046584527	0.0976072428180526	0.440060918780662
NSRP1	247.209012416698	-0.0609871059300003	0.0966716874459473	0.287455278145114	0.648684882400347
NSUN2	1717.80084925293	-0.0603351685930908	0.0623208837068458	0.239839091265428	0.60840881152033
NSUN3	85.657683240819	0.0277054602260252	0.100412012671625	0.537851682784755	0.806883734350955
NSUN4	501.377264256241	-0.0550834624678743	0.0822216770543773	0.336249903404084	0.690973909489668
NSUN5	403.032266438494	-0.0821812036050599	0.112766640317251	0.170255335501859	0.540777346358427
NSUN5P1	78.2314331935785	-0.0110933262455896	0.10050119522425	0.774268087192202	0.918520892563493
NSUN5P2	62.8432567594138	-0.0648455060789648	0.123346432003136	0.147084476163688	0.510875798196675
NSUN6	138.942428192582	-0.00979975317778607	0.0881728586813314	0.847627490431384	0.947665299386265
NT5C	655.648874027931	-0.141135709605457	0.129581388750475	0.0538403448392942	0.349781353110991
NT5C2	611.559069164628	0.0335248051034314	0.0735525060810969	0.541663660620117	0.808633020189652
NT5C3A	361.595034969844	-0.0178160882166206	0.0873860013379986	0.734288211124629	0.902246328329857
NT5C3B	373.73906443307	-0.0222653602327399	0.080783149996956	0.682652045161312	0.883867041394085
NT5DC1	422.360063137477	-0.153644564989995	0.103826183564691	0.0308276585730819	0.268396524406176
NT5DC2	1273.8541099797	-0.0197359184585721	0.0689082473412795	0.710542133873804	0.893825883299646
NT5DC3	153.560288687877	-0.0560715621537445	0.103142422579327	0.299557131951181	0.658425568023278
NT5M	30.444084366652	0.00738796087881297	0.102649432859878	0.827318280044442	0.941126964958788
NTAN1	272.981171521647	-0.0203738782511429	0.0883281967828924	0.697282387747879	0.889089690333698
NTHL1	509.105539653587	-0.189405490986483	0.167847690515133	0.0279915521166857	0.256818491069742
NTMT1	1174.45678279251	-0.120400459185996	0.127226698078083	0.0819168936642617	0.412951476133641
NTN1	55.2099919237077	0.448208319405311	0.293678965585744	0.00432741848440511	0.0909946348837107
NTN3	64.6729053875676	-0.0257009007353772	0.102286476572683	0.534230582783698	0.804436055704837
NTN4	28.9079638262375	0.0479629170654506	0.117606861034992	0.157625434781537	0.523879484053116
NTNG1	596.034183510106	-0.024785193223937	0.078114890066931	0.651947047164248	0.87086642424896
NTNG2	30.7853390805638	-0.0559546104067633	0.122392062268334	0.120032104913358	0.473912366998174
NTPCR	269.631517579388	-0.0371723825168027	0.0920646302721174	0.487536457835093	0.780623999074681
NTRK1	266.162171713873	0.853269749373584	0.129626618303643	2.454960984871e-12	8.4088874155476e-10
NTS	143.266121727647	-0.327131654682134	0.188312751829149	0.00467106511506484	0.0962002904077278
NTSR1	85.6443232864233	0.532108218532501	0.240136875826756	0.0010913213976763	0.0323568093670951
NUAK1	16.4112871150751	-0.0231264631269761	0.109242423848242	0.321794524092774	0.680168484181803
NUB1	476.514652847743	-0.0165164327359622	0.0784712763429544	0.760239863843416	0.914383322374344
NUBP1	273.552771929503	-0.0357455680183327	0.0848526007876972	0.51767122724136	0.795139829576323
NUBP2	1211.18447215557	-0.0532648715727427	0.0964274723568747	0.346161841638517	0.699203580547159
NUBPL	297.397648148826	-0.00376677715034699	0.0831604298561561	0.942814370608757	0.979461397385552
NUCB1	1058.7389112404	-0.0618106587706595	0.0757210503196965	0.27885163649579	0.639790745748142
NUCB1-AS1	317.570941475645	-0.0280015930238092	0.0830290712723073	0.608325276211736	0.848183400617092
NUCB2	397.720842385133	-0.0207883630512368	0.0886925418598467	0.690981684098763	0.886352807729769
NUCKS1	7037.41598521683	0.00384077024105198	0.0600726438631681	0.948415920785233	0.981271809895572
NUDC	4265.21726731379	-0.175320010473644	0.137612651348356	0.0290286936016213	0.261298392751524
NUDCD1	1858.38944028174	-0.0101421442116798	0.0613790117382371	0.841898760531853	0.945157345789425
NUDCD2	789.702008107779	-0.0392464471128252	0.0904523698035817	0.472128870420352	0.771768058430288
NUDCD3	1092.9504598725	-0.0391192691357848	0.0664871878321334	0.462276327264503	0.76478771780519
NUDT1	535.412043522953	-0.109239535305747	0.135544020592375	0.0919937604334904	0.430618469561023
NUDT10	25.0380860369271	-0.0387322108036919	0.113379232385942	0.209606590994092	0.581714155304712
NUDT11	143.716557013023	-0.0160223357147869	0.0938727680753158	0.736652326907525	0.903191716709814
NUDT12	165.181791542626	0.0397833201239238	0.0937015321329784	0.458223479271746	0.761637955009001
NUDT13	35.6587981768606	0.0221177701073452	0.104522203216478	0.535513339107542	0.805342763931111
NUDT14	192.576196734573	-0.071126662232927	0.114220824046211	0.19654161567028	0.56785475462028
NUDT15	607.601009586778	-0.132322051961458	0.0989166096281733	0.0507741232434764	0.33873705183859
NUDT16	263.13819246533	0.00525570129174659	0.0841578112088203	0.922016426762563	0.97382610872711
NUDT16L1	481.233230432449	-0.142830283815302	0.157080569630118	0.0525607732783771	0.345172061045084
NUDT17	26.1048376475925	0.0222807540827815	0.10576611290473	0.500569396103042	0.786031036274242
NUDT18	79.8621342250804	0.0120095304056724	0.0966729869449601	0.78844788440732	0.924895815344564
NUDT19	472.345383351159	-0.0535100244041521	0.0843144221407502	0.350032483606459	0.700341077340785
NUDT2	120.001435402077	-0.0626770399305731	0.10955822451901	0.24190502570289	0.61087814032792
NUDT21	1710.80537945102	0.014414250678082	0.0624750984686315	0.778421310243835	0.920105389796387
NUDT22	312.839469082495	-0.0187752502417748	0.0935280462579327	0.70045497877841	0.889948872904033
NUDT3	290.773804157058	-0.00335965346167851	0.0811134792142399	0.946177984299896	0.980713783986879
NUDT4	37.9656793247537	-0.00369335335710716	0.103245364582963	0.905028818641904	0.968317472979648
NUDT5	1064.50961763113	-0.127969017123951	0.110279561410508	0.0645102787272626	0.375857559495994
NUDT6	85.3294129995017	-0.0105648313710535	0.0963229193163757	0.811850272691552	0.935053813764556
NUDT7	26.8632973574865	-0.00346934883174675	0.103410384212209	0.909482196914147	0.970551797576005
NUDT8	41.7455280765967	-0.149023130260942	0.270912084187192	0.0180851495571949	0.20980623587055
NUDT9	288.444761981053	-0.0776914094097924	0.0969665849917466	0.197231001616441	0.568480073957421
NUF2	564.437343242208	-0.016971650293122	0.0847371203867392	0.749891893799454	0.910248334392772
NUFIP1	347.68909371794	-0.120884692881591	0.102612330049679	0.0720798754453215	0.392713126327461
NUFIP2	896.312561199573	0.0661463925246242	0.10607694014019	0.242490999744972	0.61087814032792
NUMA1	2800.59379743493	0.0667409993226349	0.0722102700911097	0.236564497384933	0.606874210531455
NUMB	430.103813238921	0.0804624877373925	0.0943919341015907	0.188296644673111	0.559176164057772
NUMBL	770.934563277028	0.0639770643864025	0.072859685051101	0.252331614236365	0.618306381453502
NUP107	1152.72976800919	-0.15265455210547	0.096515216485667	0.0272578157012601	0.25578111313403
NUP133	998.411819818285	0.00702385492934518	0.0668279955036326	0.894860397468613	0.963355237713583
NUP153	1966.77521715411	0.0624590237604912	0.0959038529497304	0.280000281379864	0.641377701361302
NUP155	1209.71368509792	0.0240661645230049	0.0810125786703476	0.661405527943736	0.873943706454743
NUP160	1481.78619877477	0.0219303959605091	0.0827576762346773	0.687204399357604	0.88487831710805
NUP188	2262.50551499798	0.0466379816484992	0.0934158258816236	0.385190848210029	0.720429350872088
NUP205	2204.49555780964	0.0532297902039017	0.0850703197716472	0.352826723594756	0.702200321309852
NUP210	415.130452332422	0.00748619182442112	0.0931460582783745	0.876482663584042	0.95570401511378
NUP210L	15.9117726027938	0.0284197465833491	0.110193670469408	0.286164601582637	0.64777870886486
NUP214	737.799414353938	0.0414719570435521	0.113268333223258	0.232521721479648	0.60322208744512
NUP35	462.679427258972	-0.0854986672674665	0.0999492729750267	0.166993868856423	0.537036606886432
NUP37	521.644575516938	-0.110129011400535	0.0945459166941573	0.0885794906301842	0.426678373737441
NUP43	1297.68627357752	-0.135149589942162	0.123568221647006	0.0593596802388752	0.364790178465156
NUP50	1407.24250767839	-0.0441772882666218	0.0748794431787609	0.427203097891705	0.745582472200111
NUP50-AS1	66.0069306447976	-0.0688460634446534	0.119145493885265	0.17921813469759	0.549776865713843
NUP54	606.219857276672	-0.19488514262985	0.098241123066862	0.007716686910025	0.131811544384364
NUP62	1563.93950571498	0.0284929287594359	0.0632933088095881	0.586048395012153	0.833156488236868
NUP62CL	35.6575005382858	0.0281853206407602	0.107548383113258	0.399723931333078	0.728601178542761
NUP85	935.183210984014	-0.138189534635171	0.0848414443966524	0.0303169090124318	0.265870947656491
NUP88	712.615190302045	-0.0646986441313757	0.0793490309178112	0.260300768990001	0.623745347783304
NUP93	1188.630875859	-0.134046318631269	0.0781661879163516	0.0282089603014169	0.257622793080472
NUP98	1533.23184995527	0.066186419541641	0.0936635127186601	0.265977100984714	0.627621092533908
NUPL1	1394.95269222485	0.0930648388784304	0.0990673888637305	0.140464860192443	0.502446176504876
NUPL2	317.791284747315	-0.00908743796854271	0.0791378661430185	0.866242140184821	0.953353752726197
NUPR1	18.9345146322997	-0.0390970415508016	0.113810362502193	0.19763155613532	0.568480073957421
NUS1	1346.61023113648	-0.042168997617672	0.0637884487547046	0.415915239775296	0.73947951097102
NUSAP1	1528.57110910444	-0.0292140653706483	0.066904290999221	0.588894713116604	0.835162022034306
NUTF2	1206.72357786759	-0.154181787650193	0.11926186927356	0.0379741922620353	0.294612565902842
NUTM2A-AS1	138.299064697252	-0.0827059734504804	0.114029890544471	0.164733772484197	0.532979066033883
NUTM2B	9.78361359596612	-0.0135718559298269	0.107423365098765	0.52011643949664	NA
NUTM2B-AS1	146.300733245735	-0.0281928326974679	0.0911270496493672	0.584578199308202	0.83229816694329
NUTM2D	9.67612385590108	-0.00388680640517615	0.106320696261769	0.848607177414891	NA
NVL	430.858916069653	-0.0288038924192277	0.0764433150859968	0.59832496198492	0.841520191411571
NXF1	912.983932186097	-0.0272831617683485	0.0681336605480105	0.60887064265847	0.848277924427158
NXN	310.294512034921	-0.0762163540446594	0.105136312685251	0.201147664056215	0.573147547144416
NXPE3	694.276127620836	-0.0120817989888149	0.0703736876554808	0.820958724650046	0.938898054656445
NXPH2	349.350423647753	-0.500880998295489	0.127922353822745	5.36665557611324e-06	0.000392429151565673
NXPH3	94.5753964623754	0.2066383297983	0.269237916094883	0.0218476706379696	0.23060055013789
NXPH4	399.995104398011	-0.133950346985859	0.145462349958368	0.0615823361751539	0.369721258143821
NXT1	372.614924932401	-0.135666672725083	0.150947977597916	0.0581077665519307	0.361017035532186
NXT2	273.572224598693	0.086650878541521	0.102933806720073	0.163703334326768	0.531494786629388
NYAP1	27.2765047151969	0.0405566133644223	0.11414205316042	0.198085956467307	0.568911105938281
NYNRIN	787.480626369087	0.176392831898461	0.16491098058115	0.0324033054499793	0.274364345976679
OAF	755.802355538538	0.353691184141825	0.0890232444193573	6.08362105666289e-06	0.000442371014935889
OARD1	151.348711872752	-0.0246817540799159	0.0942658344379587	0.614716049818455	0.851366684873059
OAS1	16.8469539056606	0.0460992744566009	0.118483770987978	0.115834073610987	0.466986977334682
OAS3	269.743468019167	0.0754497275582048	0.118578821418217	0.172913068296113	0.544289358389893
OASL	22.2003595503912	0.0609017473788944	0.127795384034374	0.0755403653282443	0.398366282096111
OAT	348.304644675311	-0.225672489995602	0.131379632018078	0.0094210872760552	0.148997414319726
OAZ1	9619.42170411036	-0.117044109786584	0.123617607218289	0.0860806469338508	0.422324048432341
OAZ2	1110.74618573842	-0.0987958459119846	0.0991912211997919	0.121765909671791	0.476261816110922
OAZ3	447.336396551255	-0.0846081990533452	0.0970524971566702	0.172665572947997	0.543818034819937
OBFC1	172.889327563717	-0.066614468979685	0.111917899956086	0.218910495137074	0.591502818451661
OBSCN	259.160806181881	0.323356762443643	0.184545377423829	0.00464644049251217	0.0959969356357753
OBSL1	1963.95927499355	0.0102092190494361	0.0678457946652836	0.847994593374408	0.947912884520894
OCEL1	116.177849378027	-0.0470978895092364	0.108091063714868	0.309570215163027	0.66783293902605
OCIAD1	1319.15833348012	-0.0476154713640105	0.0782151328395016	0.396996091349079	0.727379099802873
OCIAD2	486.931982715927	0.0736800016733276	0.114006018032733	0.19181869662278	0.561437408419631
OCLN	71.8272380358667	-0.0265437841904023	0.100756311072811	0.541139008365748	0.808478573563886
OCRL	396.602139736468	0.166190802603124	0.121742161181921	0.0300534678012269	0.26532002141706
ODC1	4064.30677026164	-0.327818460533356	0.115699322137866	0.000370744689560737	0.0137697451796168
ODF2	669.167159845562	-0.00565294289770172	0.0739897441627815	0.915395625271678	0.972556481800355
ODF2L	254.171560782767	0.0251735904466615	0.0842647056568183	0.64328576848027	0.866824362608482
OFD1	143.723715648167	0.0338060173926917	0.0938626530498811	0.516732278709802	0.795139829576323
OGDH	1649.01501393127	0.0493578504486558	0.0743949669494563	0.375703691507878	0.717558216972347
OGDHL	397.715923016357	0.00327141753879895	0.0796028581944519	0.952754839231768	0.982495403853644
OGFOD1	897.974403393026	-0.0126855910997711	0.0739407772040801	0.815453828657301	0.937188969832861
OGFOD2	272.264497606121	-0.0223039957099725	0.0946031152551162	0.659157534454846	0.873290349340255
OGFOD3	642.708739635538	-0.0598405733143023	0.0960577936458563	0.316342188521728	0.674007190341923
OGFR	1263.94254131962	-0.0181989858010578	0.087105948408378	0.728504301805946	0.900153027558971
OGFRL1	71.7152236677335	-0.0150739413682085	0.0987274689207135	0.726824226064998	0.900135589802299
OGG1	369.623203701417	-0.0275070957773003	0.078107631464046	0.617249163225059	0.85287846162817
OGT	823.230530867201	0.0487506514342952	0.0890985118400157	0.383322092926888	0.71964811215006
OIP5	357.526532971182	-0.0679070931629005	0.0983634492213985	0.247089159678259	0.614579524016233
OIP5-AS1	1033.71301579448	-0.00349264345386248	0.0706827953911742	0.947747424454523	0.981271809895572
OLA1	1433.06870706158	-0.0516422576988476	0.0690677475411947	0.333575816571063	0.688737712274707
OLFM1	1323.75485916733	0.344104807431757	0.0788561216003261	1.17285269846587e-06	0.000103849324647835
OLFM2	3709.67731462919	0.556844814576823	0.0776964903071785	5.2859376013243e-14	2.15005511933866e-11
OLFM3	252.1152207026	-0.184249675600998	0.136650899785673	0.0241018309905091	0.24299128848889
OLFML2A	111.112090984851	-0.0175000202906763	0.0941898428662498	0.710307087049925	0.893789350835443
OLFML3	534.91275409829	0.582389478897349	0.111504435170781	1.04530994664938e-08	1.72224737539093e-06
OMA1	113.937066884587	0.0185894557729638	0.0942593251581851	0.700152156658703	0.889872128802819
ONECUT2	22.3189849432683	0.0319035023279502	0.111655457610451	0.229635212178763	0.601449474744128
OPA1	1000.84470228274	0.0026497233556882	0.0777911273127576	0.96185176006942	0.986763182402443
OPA1-AS1	67.1082595956833	0.0228509111537434	0.105803820452732	0.493963411044044	0.783225711393537
OPA3	309.934714775235	0.0201778214629685	0.0792999148142516	0.711314596587266	0.894192658796587
OPCML	68.3688620413511	0.73215611598477	0.240377408907104	0.000100029008427534	0.00464991990604566
OPHN1	40.6133486855841	0.0784834585125466	0.140030480096602	0.068302177831164	0.38303366938838
OPLAH	245.61451363597	-0.118971802205828	0.122488041496208	0.0821193438098575	0.412951476133641
OPN1SW	21.5881061901934	0.0202838856203367	0.106311863966586	0.5021758670852	0.786883030837762
OPN3	575.85191083582	0.0191110764148278	0.0776999344544641	0.726255674890601	0.900023218544802
OPRD1	95.4662386489755	-0.0184988043031177	0.0980387324160454	0.675733086499684	0.880767259551361
OPRL1	17.4060656673151	0.00595923271407476	0.104809247358919	0.827964881877559	0.941451114048948
OPTN	103.127555567374	0.0986376787218289	0.13727638418803	0.100867136193837	0.444831521864036
ORAI1	67.3134916549313	0.0292474648577395	0.10220106556438	0.499509261723567	0.785408619303448
ORAI2	608.991641267796	0.165150690680486	0.104582808060761	0.0229970218682124	0.236436995763548
ORAI3	73.4866865138473	-0.0277207044539003	0.099969714649792	0.540036273786974	0.807519120484018
ORAOV1	368.869433537693	-0.0963602649300464	0.105950843165601	0.131405512091071	0.489322326250238
ORC1	807.114388262994	-0.0364143251351346	0.0768541788541873	0.50962146581773	0.791105828484164
ORC2	473.278566481872	0.0141745707398094	0.0767602917838005	0.796080288673923	0.928565947748892
ORC3	482.020055869367	-0.0557394882188364	0.0803122864432228	0.328315491105699	0.685441687917912
ORC4	491.080026657228	-0.050272091008439	0.0787837466974821	0.374414859017894	0.717278073637285
ORC5	257.526554219985	-0.0582239320862314	0.0973574339977186	0.305612820095978	0.664415644958953
ORC6	696.53595707586	0.0188932097987931	0.082166033003969	0.727082208758606	0.900135589802299
ORMDL1	481.843969291935	-0.052155948732444	0.0810032837002666	0.35957250139324	0.707940656199426
ORMDL2	428.263350968637	-0.0117353423229196	0.0815668042044248	0.826812840348705	0.941126964958788
ORMDL3	223.574605390101	0.00556109112245348	0.0875035664902446	0.915392078747087	0.972556481800355
OS9	1914.22167169793	-0.0315510019343376	0.0614083341081272	0.53637497983805	0.806265935739931
OSBP	1124.84563438348	0.158208478770469	0.130211300600975	0.0386818385235288	0.296515200366461
OSBP2	34.1924512398246	0.00132419102231672	0.101671911203913	0.970907917292932	0.99016614512025
OSBPL10	86.6871110106671	-0.0372040501594934	0.103950963501432	0.408248940151137	0.733970081708244
OSBPL11	465.78051577891	0.0916190237368022	0.097306037090597	0.14829724526767	0.512568702736916
OSBPL1A	228.323071600098	-0.0629576699415608	0.0970153807319769	0.276387835427071	0.637735165027257
OSBPL2	304.33798302195	-0.0103065919933142	0.0823256836234228	0.842646222278247	0.945588691195246
OSBPL3	107.137912389287	0.00190539091762412	0.0940500736963351	0.984200153760408	0.993771795136927
OSBPL5	44.7034122062288	0.00288754623289026	0.0992539002268118	0.943151468877246	0.979471383555389
OSBPL6	274.850389461472	-0.0114290125204398	0.0799591902825952	0.830770676186856	0.942115377025551
OSBPL7	54.9819755660213	0.020061341406983	0.101456896707409	0.619391897152045	0.853890960206452
OSBPL8	966.199051416061	0.0861793119954677	0.116148149855647	0.154232788045854	0.519909275105971
OSBPL9	514.103902893152	-0.0437175226492296	0.0764054266394929	0.430255036653524	0.746313788139318
OSCP1	102.324316892838	0.0265602934444648	0.098994004814724	0.564155597605824	0.8207584606105
OSER1	408.83424422357	-0.0395748631768425	0.0825676298061077	0.478160612313477	0.774590431296329
OSER1-AS1	46.2415350351525	-0.000891277013734907	0.103189526583639	0.97571542130422	0.991719638240211
OSGEP	221.746708889666	-0.343787012835111	0.150426831105953	0.00146709456156485	0.0407157842501665
OSGEPL1	254.57857166535	-0.0356677280473457	0.0875788448577078	0.51460095194249	0.793798561455856
OSGIN1	35.246135333606	-0.000361408775774144	0.102055353436243	0.990477442148104	0.996063848180462
OSGIN2	1047.55429385187	-0.0365272186489236	0.0731962807169329	0.505576354822271	0.788812314975786
OSMR	237.321280252535	0.0418581817773434	0.0998214773179066	0.411289141192524	0.735651980453744
OSR2	36.1759498445212	0.0126043573332088	0.102006791085907	0.730633785505817	0.900915147459304
OST4	1623.99519873619	-0.0820307351301988	0.116171575700892	0.160363044026552	0.527225405670523
OSTC	1704.2027233685	-0.0244091835509532	0.0769934259905866	0.653459579303955	0.871368700360648
OSTF1	71.9630135060513	0.0243140615522569	0.1000098978589	0.580578800107457	0.830054224758201
OSTM1	397.032770690019	0.0367413998690486	0.080419096166351	0.513120147427556	0.793204518235135
OTUB1	1677.73386542019	-0.0958123746253635	0.0940122128601397	0.128546276102547	0.484453081012365
OTUB2	82.1684479418673	-0.0172730097704396	0.097131674493705	0.704518564754105	0.891591019819099
OTUD1	307.566228284269	0.137374096738072	0.117808823400366	0.0554307337923685	0.353648702303932
OTUD3	440.559534763083	0.354038728245353	0.157451437721958	0.00154074873141228	0.04191406568234
OTUD4	823.659706893411	-0.012421745920041	0.0805932295944571	0.818746349295265	0.938703719795167
OTUD5	600.183127655985	-0.00265144595621389	0.0706446286882473	0.959705155750486	0.985602201929014
